zcr_mean,energy_mean,energy_entropy_mean,spectral_centroid_mean,spectral_spread_mean,spectral_entropy_mean,spectral_flux_mean,spectral_rolloff_mean,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_std_mean,delta zcr_mean,delta energy_mean,delta energy_entropy_mean,delta spectral_centroid_mean,delta spectral_spread_mean,delta spectral_entropy_mean,delta spectral_flux_mean,delta spectral_rolloff_mean,delta mfcc_1_mean,delta mfcc_2_mean,delta mfcc_3_mean,delta mfcc_4_mean,delta mfcc_5_mean,delta mfcc_6_mean,delta mfcc_7_mean,delta mfcc_8_mean,delta mfcc_9_mean,delta mfcc_10_mean,delta mfcc_11_mean,delta mfcc_12_mean,delta mfcc_13_mean,delta chroma_1_mean,delta chroma_2_mean,delta chroma_3_mean,delta chroma_4_mean,delta chroma_5_mean,delta chroma_6_mean,delta chroma_7_mean,delta chroma_8_mean,delta chroma_9_mean,delta chroma_10_mean,delta chroma_11_mean,delta chroma_12_mean,delta chroma_std_mean,zcr_std,energy_std,energy_entropy_std,spectral_centroid_std,spectral_spread_std,spectral_entropy_std,spectral_flux_std,spectral_rolloff_std,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,chroma_1_std,chroma_2_std,chroma_3_std,chroma_4_std,chroma_5_std,chroma_6_std,chroma_7_std,chroma_8_std,chroma_9_std,chroma_10_std,chroma_11_std,chroma_12_std,chroma_std_std,delta zcr_std,delta energy_std,delta energy_entropy_std,delta spectral_centroid_std,delta spectral_spread_std,delta spectral_entropy_std,delta spectral_flux_std,delta spectral_rolloff_std,delta mfcc_1_std,delta mfcc_2_std,delta mfcc_3_std,delta mfcc_4_std,delta mfcc_5_std,delta mfcc_6_std,delta mfcc_7_std,delta mfcc_8_std,delta mfcc_9_std,delta mfcc_10_std,delta mfcc_11_std,delta mfcc_12_std,delta mfcc_13_std,delta chroma_1_std,delta chroma_2_std,delta chroma_3_std,delta chroma_4_std,delta chroma_5_std,delta chroma_6_std,delta chroma_7_std,delta chroma_8_std,delta chroma_9_std,delta chroma_10_std,delta chroma_11_std,delta chroma_12_std,delta chroma_std_std,song
0.054005041,0.034501439,3.21444822,0.123869943,0.163160276,0.341359252,0.005896928,0.077436782,-23.79991776,1.451243122,-0.859508723,0.094632978,-0.163387703,0.264819399,0.065555691,0.058440462,-0.153676825,-0.050844926,0.121010974,0.063808269,-0.026194755,0.027436309,0.01143123,0.02550791,0.011014983,0.011822891,0.038164873,0.023482402,0.007386745,0.003951241,0.020115113,0.015095813,0.003981336,0.024348875,9.58E-06,2.45E-10,-2.36E-05,2.05E-05,3.46E-05,2.13E-05,2.44E-06,1.21E-05,0.013533064,0.000231136,-0.000582252,-3.02E-05,1.65E-05,7.84E-05,-4.53E-05,-4.97E-05,-0.000206532,-3.26E-05,-3.21E-06,2.82E-05,4.29E-05,3.94E-06,6.01E-07,3.58E-07,1.82E-07,-3.68E-05,2.27E-05,2.43E-06,2.05E-06,6.94E-07,5.47E-07,1.11E-07,8.58E-07,-4.15E-06,0.018133898,0.018878574,0.102297604,0.031703284,0.031718958,0.230471425,0.005093204,0.034597237,0.949406071,0.485830284,0.332260932,0.298218603,0.24696829,0.259816626,0.252425664,0.258562553,0.276601919,0.257500481,0.219486794,0.201705129,0.18411928,0.023902529,0.010537875,0.018343454,0.009947087,0.00949335,0.028157685,0.025308322,0.007099676,0.003677,0.022304279,0.014462787,0.003766257,0.010553443,0.019949322,0.022021285,0.147644547,0.038227614,0.041104164,0.238432864,0.006512443,0.036121502,0.910917388,0.504766419,0.390851146,0.331027767,0.285556428,0.282552147,0.266605035,0.255701599,0.262245281,0.252628264,0.228393519,0.217094146,0.210050997,0.023175871,0.011098598,0.018071907,0.00975022,0.011552795,0.026649936,0.032455001,0.007364317,0.004177575,0.020137772,0.017581156,0.003809755,0.012089107,starry night rondo - sereno
0.089610374,0.050699282,3.228882431,0.202001829,0.206572309,0.676044883,0.005419687,0.150355204,-24.17957538,1.783806438,-0.349708079,-0.067768244,-0.168141372,0.163409668,0.002357175,0.088530417,-0.045971004,-0.137919753,-0.039247207,0.040163491,0.05603326,0.007075171,0.006010609,0.030756928,0.014319967,0.017783628,0.014659934,0.05868073,0.002347981,0.008029875,0.006197399,0.032012924,0.002927063,0.030512105,4.49E-06,-6.59E-13,1.63E-05,2.95E-05,-3.61E-06,-0.000180541,3.78E-07,-3.59E-07,-0.000950944,-0.000229494,-1.51E-05,-8.87E-05,-4.96E-05,-2.47E-05,-6.02E-05,-3.54E-05,8.38E-06,3.34E-05,7.67E-06,8.37E-06,1.96E-05,-7.46E-08,-1.16E-07,-2.73E-06,-2.80E-08,-9.77E-08,1.27E-07,-6.93E-08,-5.81E-08,-8.07E-08,-1.22E-07,-1.27E-06,-4.21E-08,-2.42E-08,0.052515448,0.022464006,0.086124479,0.061685785,0.032805448,0.462622895,0.004495589,0.127505161,0.801828014,0.45296388,0.453386256,0.35159457,0.292099825,0.290171542,0.297723333,0.288397119,0.278212675,0.277157219,0.286303414,0.257538106,0.22998888,0.007667109,0.005982901,0.027640778,0.014284619,0.019278947,0.017566855,0.063408165,0.004532646,0.009671358,0.006555848,0.030293948,0.00366513,0.016437989,0.057377938,0.019177494,0.115108593,0.07468049,0.041595864,0.492486867,0.005079314,0.148662319,0.784469485,0.445559656,0.395961001,0.339971574,0.297148324,0.29468129,0.291074943,0.278553972,0.27859594,0.256761845,0.268005897,0.248696209,0.232002535,0.007408589,0.006043689,0.033833306,0.015009525,0.020408991,0.016920457,0.069144542,0.005607945,0.010800783,0.007236955,0.032494274,0.004183458,0.01688141,still in love - jason chen
0.058497051,0.034094485,3.216863655,0.125366004,0.160014781,0.457976847,0.00379366,0.082889443,-24.71854792,1.426401712,-0.005820178,0.457764859,-0.025629168,0.085685735,0.039336601,-0.022480133,0.067059629,0.05713542,0.013248863,-0.010162389,0.032100889,0.010724036,0.005587882,0.068920023,0.01684904,0.022982465,0.0083306,0.044531696,0.005187093,0.005326942,0.013833147,0.024846066,0.004757651,0.027252212,7.23E-21,1.08E-20,0,1.45E-20,0,-5.78E-20,-9.55E-20,2.89E-20,0,-2.31E-19,6.94E-19,-9.25E-19,-8.67E-19,3.47E-19,1.73E-19,-5.78E-19,2.31E-19,-9.25E-19,5.78E-20,4.63E-19,-4.34E-19,1.08E-20,-8.13E-21,-1.16E-19,-1.45E-20,4.34E-20,2.71E-21,-2.89E-20,-1.13E-21,1.45E-20,-2.17E-20,-5.06E-20,7.23E-21,0,0.0115259,0.010879262,0.058421066,0.020557881,0.021166051,0.128562911,0.004005838,0.020697891,0.969927006,0.239386672,0.186082962,0.199003917,0.186573389,0.19832325,0.202506027,0.199761027,0.189753436,0.180641196,0.178091118,0.170280917,0.165093324,0.0082041,0.004760595,0.035971069,0.012183197,0.012839564,0.006291245,0.027386288,0.005009245,0.00420174,0.010007076,0.016361758,0.003773701,0.009157992,0.01168857,0.009294078,0.073532664,0.021000869,0.024026839,0.123944811,0.005644322,0.021011398,0.562180552,0.248782072,0.211090334,0.218979059,0.210905814,0.212892538,0.212114468,0.211017979,0.204911732,0.197329457,0.19685021,0.193269928,0.188978517,0.009212263,0.004612958,0.038100639,0.011728581,0.014120628,0.006281279,0.032617891,0.00593554,0.003973846,0.010556223,0.017965157,0.004306049,0.009849729,strong bonds in mind - takanashi yasuharu
0.06135565,0.132388221,3.157502956,0.171749116,0.197359717,0.554541055,0.004018983,0.091046307,-22.02629114,1.006714315,-0.000383759,0.272796796,0.150644389,0.17906058,0.021523821,0.043694828,0.124277075,0.096573324,0.071097431,0.085857006,0.023994939,0.004556594,0.003687463,0.150166591,0.004602782,0.01137894,0.004471569,0.100890798,0.001836966,0.004153171,0.007413539,0.018082614,0.003733078,0.057090796,-1.12E-06,-6.67E-13,7.07E-06,-1.80E-05,3.38E-06,-4.95E-05,1.52E-07,-6.87E-08,-0.000691606,2.32E-05,5.98E-05,0.000114726,2.57E-05,-2.65E-05,8.10E-05,-6.16E-06,1.57E-05,8.08E-05,9.50E-05,1.82E-05,1.26E-05,-1.50E-08,-2.24E-08,-2.62E-08,-9.80E-09,1.62E-06,-2.04E-08,-1.75E-06,-9.62E-09,-2.09E-08,-1.17E-08,-5.83E-09,-1.83E-08,3.69E-07,0.024621605,0.044807531,0.103702077,0.035664874,0.024116576,0.264811458,0.002407471,0.059793956,0.700293114,0.387147762,0.344199198,0.255098151,0.242712099,0.234234066,0.229132145,0.216477349,0.220415002,0.213354717,0.211783757,0.208750953,0.194885738,0.004507784,0.004160065,0.065770382,0.004954088,0.009023885,0.005005633,0.05562538,0.002520243,0.004561647,0.007138732,0.017957115,0.00397365,0.016818774,0.027776394,0.051984509,0.125818389,0.043598541,0.03153865,0.289702838,0.00278094,0.068976124,0.713190987,0.389435271,0.340675394,0.292041239,0.274758325,0.271919052,0.264606315,0.249327744,0.250979748,0.256072667,0.248627864,0.238859556,0.235802522,0.005544665,0.005173489,0.069887666,0.006233123,0.011823519,0.006136973,0.061772218,0.003270768,0.005764327,0.008216957,0.025355707,0.004676372,0.01934779,super clap - super junior
0.052902247,0.060411157,3.149687204,0.147920715,0.184560981,0.375254466,0.006576473,0.07486597,-23.773799,1.512916594,-0.313803313,0.142327469,0.239899765,0.179795927,0.028145114,-0.026745013,0.20758658,0.038189567,-0.016485758,0.105225105,0.157061144,0.013276266,0.003061437,0.111774886,0.006488972,0.012666068,0.004542829,0.065675694,0.002635599,0.006604039,0.006230947,0.041841481,0.003343321,0.044704754,-7.98E-20,-2.05E-13,-2.56E-06,1.92E-05,1.42E-05,2.50E-06,5.89E-08,-1.25E-19,0.000412519,-0.000101403,3.91E-05,-1.63E-05,2.00E-05,-2.66E-05,-9.90E-05,4.30E-05,9.31E-05,4.27E-06,1.84E-05,-5.55E-05,-3.78E-05,1.30E-08,2.63E-09,2.44E-08,1.78E-09,-2.12E-07,1.60E-09,2.72E-07,3.93E-11,-1.77E-09,-1.66E-10,4.05E-08,1.79E-08,-6.74E-08,0.029988701,0.031902548,0.132767377,0.04449073,0.026632299,0.290277298,0.004474802,0.064729957,0.915515768,0.475985449,0.443554945,0.342828607,0.276631394,0.267777928,0.288334709,0.267059675,0.263854104,0.268564122,0.256426411,0.238534981,0.221489129,0.01714092,0.004450283,0.060026088,0.007498823,0.010520625,0.006961788,0.045109165,0.004025194,0.007809215,0.007745607,0.033219635,0.004929451,0.016173994,0.030060759,0.029729265,0.16151431,0.040234377,0.027111542,0.287854237,0.005668421,0.070517286,0.874974945,0.47248011,0.404870844,0.350068748,0.299045703,0.289954737,0.29593223,0.271125756,0.27529963,0.27331227,0.26279787,0.257867904,0.23595804,0.016608786,0.005088656,0.064706046,0.009148824,0.012258522,0.008041011,0.052397198,0.005039096,0.009332867,0.010019398,0.036810318,0.006147728,0.017253116,take it slow - taeyang
0.028634936,0.014189887,3.230144604,0.081953526,0.143285144,0.105724034,0.003469828,0.040928646,-25.30404441,2.493452463,-0.421039519,0.094483201,-0.349810203,-0.096775772,-0.134828423,0.094600451,-0.071871097,-0.007707794,0.167887747,0.124899639,0.019514665,0.015109588,0.00661179,0.024573171,0.023230431,0.019518491,0.034662838,0.026930979,0.006314384,0.003935243,0.015702437,0.025495597,0.033437831,0.027154293,5.41E-06,9.65E-10,-3.40E-06,1.45E-05,3.35E-05,1.59E-06,7.13E-07,6.82E-06,0.015990168,0.001002917,-0.000238654,-2.73E-05,-0.000144438,-0.000104183,-0.000111485,-3.10E-05,6.94E-05,0.000129254,0.000110559,-7.22E-05,-0.00010539,4.53E-06,4.72E-07,2.32E-06,1.72E-07,-4.25E-05,2.14E-06,3.93E-06,9.64E-08,7.44E-07,6.62E-06,1.44E-05,3.07E-05,-3.43E-06,0.006391626,0.007054739,0.084335758,0.024182842,0.041873892,0.052569244,0.003881766,0.011341249,0.933994697,0.343626006,0.256635393,0.302011797,0.245755438,0.273243872,0.235175511,0.245527339,0.275136805,0.277048614,0.209790265,0.197911915,0.213803448,0.009859027,0.005647233,0.019975687,0.016659673,0.010252361,0.024534836,0.015376875,0.007317161,0.002993559,0.011572469,0.015868361,0.022360777,0.007268406,0.005383701,0.005549134,0.114150468,0.028995232,0.051692428,0.046094467,0.00537053,0.009599966,0.776988803,0.318337513,0.232693046,0.246741167,0.236462312,0.227434541,0.213841621,0.229370794,0.218279166,0.217557231,0.197225766,0.191202265,0.188647885,0.008300256,0.00554369,0.014154002,0.011573534,0.00893401,0.015698337,0.010689305,0.005616725,0.002972362,0.007863614,0.011718226,0.012638015,0.006006789,talking with the star in the night - sereno
0.09496028,0.077172158,3.088279016,0.218831192,0.223663687,0.70547368,0.005566364,0.143188829,-23.45467886,1.845121783,0.158775354,0.17753672,0.268224714,0.255463195,-0.068437489,-0.05953535,0.052074816,0.028882928,0.074415838,0.149003731,0.072682495,0.012969322,0.002877958,0.073268628,0.00781122,0.020511113,0.009581432,0.085454143,0.00203633,0.005402829,0.007603077,0.036615628,0.003182205,0.037527191,2.41E-05,1.07E-12,-1.31E-05,-6.97E-07,-1.37E-07,-1.98E-05,5.46E-07,-4.60E-07,0.000224136,-1.42E-05,6.39E-05,8.00E-05,0.00011104,3.27E-05,-0.000105586,-0.000151295,3.97E-05,1.52E-05,-4.65E-05,4.90E-05,4.66E-05,5.49E-10,-4.76E-09,-3.14E-08,-5.91E-09,-1.35E-06,5.04E-07,-3.06E-10,-9.91E-10,1.97E-09,-3.15E-10,-1.09E-09,3.65E-11,-3.81E-07,0.050118206,0.05662456,0.208971701,0.051284162,0.020365203,0.436854992,0.00405948,0.123157831,1.179572679,0.483288948,0.432644691,0.350837018,0.264420818,0.258713816,0.272073962,0.247083756,0.227099282,0.240735412,0.246358515,0.231005672,0.225471529,0.015405251,0.004185154,0.053668148,0.010250807,0.018500509,0.011653099,0.072862355,0.002708206,0.007025328,0.00773512,0.030192354,0.004241441,0.018384977,0.054148159,0.057509425,0.291872097,0.059482391,0.025990793,0.476691627,0.004868492,0.137002935,1.307744834,0.506553108,0.432502925,0.37381459,0.301940593,0.30323321,0.306247023,0.279695165,0.263365968,0.270033616,0.271499867,0.256137053,0.252197213,0.017122306,0.004966133,0.052329084,0.012048185,0.021289256,0.012928897,0.081000592,0.003363966,0.008595802,0.009858145,0.036799759,0.005199546,0.020726026,tell me why - teen top
0.032697835,0.065114918,3.16333231,0.112563633,0.161707739,0.199252779,0.004819478,0.037121465,-23.38502595,2.001300002,-0.00058679,0.192510483,0.034528481,0.214648787,0.032334424,0.160297142,-0.040958805,0.03000865,0.028835942,0.069527618,0.095440648,0.010186935,0.002462702,0.055124135,0.006907176,0.024651626,0.006984873,0.141754228,0.001538089,0.004701989,0.0097296,0.037062973,0.004921703,0.046055593,4.04E-06,5.84E-14,-6.06E-06,-1.75E-05,-5.39E-06,7.41E-05,1.29E-07,-4.10E-06,0.001824072,0.000554928,-0.000249071,-0.000202401,-4.96E-05,0.000121038,0.000136333,-6.37E-05,-0.000160481,-8.88E-05,1.22E-05,7.36E-05,3.34E-05,5.40E-08,1.29E-08,-2.39E-08,-2.50E-07,2.66E-08,1.51E-07,-1.26E-06,-2.17E-08,-3.45E-08,1.24E-08,-3.05E-08,2.22E-08,-3.89E-07,0.00990904,0.025361835,0.08212924,0.017701286,0.022555883,0.070978892,0.002367174,0.013205502,0.582837718,0.233247269,0.176981688,0.183419192,0.171169133,0.163661139,0.17111687,0.166197414,0.164407604,0.167978235,0.159577875,0.152969859,0.144727452,0.008061578,0.001910104,0.031178498,0.005157782,0.016162168,0.005297958,0.064306486,0.00136691,0.003936531,0.007808607,0.020082556,0.004353598,0.01594182,0.011331458,0.031810825,0.114140666,0.020375996,0.029199356,0.077862015,0.003101725,0.015661782,0.530567897,0.267292381,0.223389882,0.22853954,0.215613863,0.212381231,0.224588048,0.21428962,0.210798679,0.206721468,0.210809676,0.20202276,0.191327824,0.010292743,0.002469642,0.040792694,0.006760507,0.020547452,0.006793214,0.079196655,0.001858271,0.005021775,0.009911385,0.025790278,0.00572416,0.0196555,the colonel - two steps from hell
0.073731722,0.072937119,3.167278509,0.166286165,0.185582321,0.655747051,0.006502606,0.121334264,-22.73686937,1.261195899,0.20125507,0.276341075,0.101157126,0.129410663,-0.104514715,0.032616302,0.040803639,0.039387952,-0.010381105,0.02903144,0.042517818,0.011805263,0.003179104,0.056376753,0.007744826,0.015102315,0.006929475,0.089784672,0.003079201,0.005733127,0.010160506,0.026906011,0.006604905,0.036170138,-1.82E-05,-4.16E-08,-0.002106017,7.52E-05,9.93E-05,0.000162433,4.52E-06,1.92E-05,0.01125812,-1.13E-05,0.00023328,0.000195283,-8.79E-05,-8.15E-06,-0.00026141,-0.000307693,1.67E-05,0.000312339,-0.000109502,-0.000115221,0.000153123,5.86E-06,4.98E-06,-1.70E-06,2.50E-06,-5.13E-05,7.78E-06,8.39E-06,6.12E-06,7.32E-06,6.07E-06,6.51E-06,5.27E-06,-1.56E-05,0.045076805,0.039851911,0.14266971,0.051607706,0.027006748,0.414144341,0.004928601,0.095972854,1.096748542,0.548635793,0.478001049,0.357318451,0.313758926,0.295687415,0.274063359,0.301296312,0.283814858,0.275756283,0.267858918,0.25060102,0.235643287,0.013980128,0.004759871,0.050591945,0.010096279,0.013228469,0.00900814,0.058617016,0.00485299,0.00802712,0.01156074,0.022865823,0.009376264,0.017072163,0.04738363,0.040409961,0.18373293,0.054407614,0.032015663,0.420041228,0.005924749,0.10194262,1.141306949,0.543357047,0.456509514,0.387913099,0.349543795,0.321629408,0.310978346,0.321057198,0.309948573,0.29985935,0.289163065,0.291075009,0.278630653,0.016946244,0.006426177,0.051076051,0.012470462,0.015734851,0.011255553,0.0677253,0.006249917,0.009562124,0.013876961,0.029284876,0.011282657,0.019244768,"the monster - eminem, rihanna"
0.068102861,0.073587129,3.21100403,0.16932181,0.19633072,0.575818917,0.005856538,0.09977408,-24.65008457,1.281976486,0.287861486,0.25541462,0.16615226,0.345803367,0.008632642,0.277070837,0.119824419,0.060786265,0.115064858,0.08371848,0.101466048,0.013394005,0.003315093,0.051037259,0.006667701,0.026924629,0.006472985,0.064982198,0.001235941,0.003586653,0.009712154,0.041303358,0.003392759,0.034228386,8.54E-20,1.66E-19,3.60E-20,-5.84E-20,4.04E-20,-6.47E-19,1.12E-21,1.53E-19,2.30E-18,-2.88E-19,-7.19E-20,-7.91E-19,-9.35E-19,-5.39E-20,7.19E-20,-3.60E-19,-7.19E-20,2.88E-19,-1.44E-19,-2.16E-19,1.98E-19,3.60E-20,3.37E-21,1.80E-20,2.92E-20,1.17E-19,2.02E-20,1.44E-19,-2.81E-22,-1.88E-20,1.57E-20,-8.99E-21,2.81E-21,3.37E-20,0.028610895,0.031632475,0.075945247,0.04464305,0.031740283,0.258536242,0.004797068,0.05185205,0.742293963,0.344843019,0.293478479,0.261266142,0.245392701,0.218471671,0.230557966,0.211302958,0.210826816,0.215908173,0.204932694,0.189075662,0.171107334,0.013564679,0.003223484,0.036397585,0.006594176,0.017280454,0.005588221,0.070423332,0.001257663,0.003373181,0.007452048,0.038482787,0.003124678,0.016568328,0.031884854,0.0359671,0.102079512,0.050879481,0.036410574,0.285931957,0.005370974,0.060802069,0.675743633,0.408638299,0.347794606,0.306661309,0.271432646,0.256029721,0.251712767,0.249402231,0.248163598,0.249460327,0.238728649,0.234538631,0.211507657,0.018051588,0.003889427,0.047647195,0.008260795,0.020641782,0.006204117,0.095578744,0.00154552,0.00374144,0.008662743,0.054121651,0.003500141,0.020412737,the relief - kajiura yuki
0.028404732,0.015786233,3.212961522,0.079198217,0.140181374,0.065443206,0.005143418,0.041287818,-25.72056747,2.49499186,-0.822956864,0.26674225,-0.325693888,-0.127876831,-0.355182673,-0.01085728,0.039224943,-0.173137916,-0.091571672,0.104533876,-0.139441767,0.05070196,0.022783671,0.037001353,0.012723299,0.005877004,0.023630602,0.018573449,0.003605111,0.013526685,0.011251034,0.006334236,0.006288663,0.030101305,9.51E-06,-9.35E-07,0.000699244,1.52E-05,1.11E-05,-1.57E-05,2.21E-06,-2.91E-06,-0.007406922,-0.001664936,-0.001794586,-0.000355453,0.000582977,-0.000152341,0.00010827,0.000513606,0.000218556,-0.000295767,-0.000777681,-0.000305769,0.000410757,0.000213992,2.07E-06,-2.34E-05,-9.91E-06,-5.89E-06,-7.02E-06,-4.00E-06,-8.16E-06,-3.04E-05,-1.67E-05,-9.65E-06,-2.73E-06,5.30E-05,0.00466337,0.015125043,0.144602388,0.023421674,0.041347216,0.036266752,0.007872373,0.007769413,1.239334331,0.40224337,0.306610362,0.343612455,0.287533281,0.306263566,0.278213493,0.254485187,0.266382693,0.246039229,0.280828902,0.244481457,0.24465361,0.034734816,0.018362638,0.02751976,0.012319065,0.004252387,0.021499411,0.013592795,0.005191251,0.01290998,0.011051459,0.004911196,0.006496638,0.011502598,0.004331314,0.013128909,0.203982473,0.029572704,0.053850741,0.036942873,0.010321266,0.007269381,1.1041835,0.373596695,0.291844592,0.290619289,0.257854143,0.279910868,0.259704902,0.238207988,0.238144567,0.237852761,0.225732968,0.21224945,0.20975005,0.021510942,0.013253368,0.022294518,0.008604434,0.004268481,0.014663269,0.008560216,0.005669334,0.007404072,0.008327671,0.004432813,0.006094733,0.008365693,the sea - yamagami takeshi
0.092805046,0.076578168,3.196102786,0.17173976,0.173656216,0.943077082,0.003871471,0.154800091,-22.71699115,1.268243452,0.4753845,0.234391255,0.210819151,0.108848056,-0.066226045,0.061165109,0.141499313,0.161248114,0.099353434,0.044200088,0.046657699,0.007920448,0.002937696,0.02971055,0.005964372,0.017559721,0.005781335,0.097654422,0.003622926,0.007276369,0.012123575,0.026181052,0.003786528,0.031799192,-4.87E-20,9.64E-13,2.81E-06,-2.74E-05,-4.79E-05,-1.82E-06,0,-5.85E-20,-0.008981878,-0.000410979,-9.72E-05,-3.39E-05,-7.61E-05,-1.23E-05,-5.41E-05,-2.26E-05,-5.43E-05,-3.53E-05,-3.42E-05,-2.22E-05,-1.12E-05,-2.04E-09,-6.18E-10,-7.64E-08,-1.32E-09,1.08E-07,-1.30E-09,-1.51E-07,-6.02E-11,-2.55E-10,-3.16E-09,-1.04E-08,-2.02E-10,3.59E-08,0.033231957,0.035864391,0.124923344,0.033192956,0.019033014,0.329704092,0.002509671,0.066107465,0.816183611,0.399255857,0.343470778,0.303239532,0.250398994,0.24307201,0.242452005,0.234169387,0.23420598,0.228132573,0.224942338,0.213568152,0.197300291,0.00764219,0.003505482,0.019136031,0.006244045,0.011704862,0.00717242,0.064995089,0.004017101,0.007807544,0.009774364,0.020719169,0.004780105,0.015589935,0.032536006,0.046230631,0.165698648,0.03236678,0.021808194,0.323526489,0.003167343,0.066231124,0.801513523,0.383364823,0.342465654,0.306157554,0.273211759,0.264211282,0.268848933,0.255512314,0.243352145,0.248894407,0.240776101,0.235158099,0.219711534,0.009340974,0.004305179,0.023320049,0.007168531,0.01364226,0.007337979,0.07746302,0.005006916,0.008902449,0.010855325,0.02522009,0.005900472,0.018525065,the story of us - taylor swift
0.031983859,0.01418781,3.221292113,0.084357469,0.142100041,0.067057569,0.005414742,0.043933207,-26.93858791,2.067346687,-1.292272836,0.048204061,-0.301792811,-0.157388195,-0.313300477,0.293515696,0.29306652,-0.082551332,-0.181647687,-0.010299194,0.07146829,0.050134111,0.026574319,0.020020295,0.027576867,0.006024789,0.005047547,0.01194962,0.002944887,0.011018945,0.019486366,0.003574084,0.013915259,0.032807889,-8.48E-06,-2.67E-05,0.001641515,-5.31E-05,-4.53E-05,-4.85E-05,1.54E-06,5.50E-06,-0.013918914,0.00255242,-0.001585414,0.000563477,-0.001428181,-0.000814423,0.00031697,6.31E-05,-2.26E-05,0.000289667,-2.85E-05,-0.000585733,-0.00071301,8.59E-05,5.55E-06,-8.26E-06,5.02E-05,-5.42E-06,-6.31E-07,-4.36E-06,2.01E-06,-1.33E-05,-6.34E-06,-1.32E-05,-2.18E-05,1.24E-05,0.005241435,0.017167368,0.153800854,0.024954711,0.041676205,0.041133512,0.008651418,0.008085788,1.557675773,0.436051126,0.33309352,0.341431695,0.319724199,0.288224999,0.280478378,0.261889912,0.284432385,0.25602807,0.216765446,0.193336018,0.184511197,0.026087076,0.019927855,0.012212171,0.02155268,0.004005426,0.004311541,0.010447273,0.002824385,0.007413364,0.015044619,0.002691075,0.0091427,0.010057335,0.004331931,0.01418768,0.216289047,0.032770382,0.057014932,0.041913955,0.01151416,0.007258165,1.295031204,0.447506844,0.338613905,0.317435876,0.291186819,0.28902677,0.248974586,0.255365206,0.263701999,0.236216629,0.215878196,0.211502794,0.20509545,0.018864265,0.016919835,0.01160079,0.012951398,0.003668523,0.003864324,0.007902341,0.003002423,0.0057316,0.012719166,0.003259174,0.009243402,0.008051055,theme of el - yamagami takeshi
0.076425661,0.097011143,3.222837029,0.163048414,0.179476951,0.727107155,0.003444604,0.123062724,-21.8167796,1.336210848,0.391041045,0.152988451,0.211254994,0.161231587,-0.133309729,0.065157103,0.071128722,0.069055043,0.082972919,0.073163806,0.103412832,0.010273724,0.003095582,0.050427799,0.006951835,0.012599184,0.015055024,0.063021909,0.002372016,0.006647661,0.008162952,0.033811668,0.007230327,0.028796645,1.12E-06,1.70E-07,-1.26E-05,-8.73E-05,-4.22E-05,-3.19E-05,7.30E-07,1.57E-06,0.005116908,0.000862435,0.000116715,0.000164078,4.36E-05,8.36E-05,-4.51E-05,2.52E-05,4.30E-05,7.10E-05,8.23E-05,1.09E-06,-3.40E-05,1.29E-06,1.93E-08,3.25E-05,1.77E-07,6.73E-07,2.64E-06,-1.75E-05,1.35E-08,1.85E-07,4.56E-07,2.06E-05,1.06E-07,-7.14E-07,0.0286411,0.026928387,0.087989536,0.033584106,0.019477605,0.280763281,0.001895326,0.064683673,0.625168178,0.401914722,0.382276473,0.337045197,0.263296974,0.254584679,0.247951341,0.235582402,0.259875902,0.262036934,0.25258668,0.229286084,0.230415652,0.009176762,0.00436584,0.028914844,0.008174235,0.010671159,0.016969298,0.042207328,0.004532477,0.007528975,0.00771256,0.022272086,0.008276353,0.010344489,0.02767575,0.03433531,0.114165964,0.031894179,0.021528788,0.259873683,0.002310467,0.065076712,0.639676126,0.383383795,0.333796253,0.339680702,0.287407674,0.271556087,0.275518634,0.256212507,0.275000344,0.268045639,0.269216904,0.249970993,0.233182584,0.011113456,0.005345716,0.030681415,0.009536984,0.012360593,0.017322511,0.045426074,0.005699371,0.009248148,0.008526308,0.024049806,0.009395412,0.011807428,"this is me - demi lovato, joe jonas"
